,cluster,latitude,longitude,supply
860,0288,41.7026,-71.4476,9.0
861,0289,41.9846,-71.5194,9.0
862,0290,41.831133333333334,-71.41686666666668,51.0
863,2915,33.9137,-80.3542,7.0
864,2916,33.995,-81.0888,39.0
865,2920,34.04475,-81.01554999999999,80.0
866,2930,34.9821,-81.87405,89.0
867,2940,32.85735,-79.9848,50.0
868,2941,32.8215,-80.0568,3.0
869,2942,32.7862,-79.9471,96.0
870,2946,32.8473,-79.8206,1.0
871,2950,34.15345,-79.73105000000001,58.0
872,2952,33.8731,-79.0557,5.0
873,2956,33.966300000000004,-78.78345,4.0
874,2957,33.6547,-78.9286,56.0
875,2960,34.82365,-82.39959999999999,102.0
876,2962,34.5261,-82.6304,17.0
877,2964,34.1758,-82.1562,6.0
878,2973,34.9681,-81.0489,11.0
879,5710,43.50075,-96.7191,26.0
880,5711,43.6746,-96.7913,40.0
881,5735,44.359,-98.2163,1.0
882,5770,44.1415,-103.2052,23.0
883,3704,36.5107,-87.2757,15.0
884,3706,36.3834,-86.4512,6.0
885,3707,36.2451,-86.6037,31.0
886,3708,36.2098,-86.3024,2.0
887,3712,35.871,-86.4181,23.0
888,3720,36.164375,-86.81054999999999,198.0
889,3721,36.0725,-86.724,17.0
890,3723,36.1866,-86.7852,274.0
891,3740,35.037800000000004,-85.28434999999999,173.0
892,3760,36.3107,-82.381,79.0
893,3762,36.5686,-82.1819,29.0
894,3776,36.1163,-83.481,30.0
895,3780,35.7991,-83.8852,15.0
896,3781,36.2248,-83.3119,5.0
897,3783,36.106,-84.1958,7.0
898,3784,36.0435,-84.04,11.0
899,3786,35.8452,-83.5386,6.0
900,3791,35.9768,-83.92439999999999,60.0
901,3792,35.913,-84.00739999999999,165.0
902,3793,35.8762,-84.1746,6.0
903,3810,35.1387,-90.02629999999999,196.0
904,3811,35.0562,-89.93119999999999,25.0
905,3812,35.171,-89.9032,46.0
906,3813,35.14685,-89.80445,11.0
907,3830,35.6102,-88.814,44.0
908,3840,35.6156,-87.038,9.0
909,3850,36.2178,-85.5423,11.0
910,3855,35.9623,-85.0514,3.0
911,7501,33.0745,-96.7775,4.0
912,7503,33.05243333333333,-96.83846666666666,8.0
913,7504,32.9185,-96.6775,1.0
914,7505,33.0532,-96.9999,7.0
915,7506,33.012150000000005,-96.7893,25.0
916,7507,33.1113,-96.67750000000001,124.0
917,7508,32.9448,-96.6166,18.0
918,7509,33.33355,-96.70365,37.0
919,7511,32.0868,-96.4762,1.0
920,7514,32.7678,-96.6082,9.0
921,7520,32.746,-96.807,72.0
922,7521,32.77745,-96.74635,10.0
923,7522,32.7673,-96.7776,19.0
924,7523,32.881299999999996,-96.81795,172.0
925,7524,32.85255,-96.7491,168.0
926,7539,32.7673,-96.7776,14.0
927,7546,33.6581,-95.5379,3.0
928,7550,33.439099999999996,-94.1274,25.0
929,7557,33.4619,-94.4375,1.0
930,7560,32.536249999999995,-94.7535,22.0
931,7567,32.5338,-94.3619,1.0
932,7570,32.3722,-95.25139999999999,155.0
933,7590,31.3489,-94.8327,14.0
934,7596,31.5611,-94.5,6.0
935,7601,32.72355,-97.13475,59.0
936,7602,32.68065,-97.2272,11.0
937,7603,32.3509,-97.4103,1.0
938,7605,32.9328,-97.0808,22.0
939,7606,32.5773,-97.1416,9.0
940,7610,32.7256,-97.3184,341.0
941,7618,32.84,-97.225,6.0
942,7620,33.2289,-97.1314,6.0
943,7621,33.1428,-97.0727,31.0
944,7630,33.9053,-98.4976,34.0
945,7650,31.05365,-97.4409,65.0
946,7671,31.5051,-97.2311,27.0
947,7690,31.445050000000002,-100.4593,18.0
948,7700,29.761066666666665,-95.3779,47.0
949,7702,29.7834,-95.42445000000001,30.0
950,7703,29.7041,-95.401,358.0
951,7705,29.6284,-95.25075000000001,2.0
952,7706,29.9319,-95.6106,2.0
953,7707,29.833849999999998,-95.54544999999999,62.0
954,7708,29.65815,-95.42515,25.0
955,7709,29.8936,-95.57885,47.0
956,7730,30.3217,-95.5285,28.0
957,7733,30.0305,-95.233,48.0
958,7734,30.6448,-95.5798,2.0
959,7738,30.185833333333335,-95.46383333333331,60.0
960,7742,29.9766,-95.6358,12.0
961,7743,29.8836,-95.7025,2.0
962,7747,29.5785,-95.6066,9.0
963,7749,29.7404,-95.8304,6.0
964,7750,29.6501,-95.1885,11.0
965,7752,29.7705,-94.9695,8.0
966,7755,29.3144,-94.79660000000001,37.0
967,7759,29.472749999999998,-95.0691,54.0
968,7764,29.8709,-93.9643,3.0
969,7770,30.07795,-94.11465,41.0
970,7780,30.6582,-96.3351,47.0
971,7784,30.58195,-96.32905,8.0
972,7790,28.809,-96.9993,7.0
973,7804,27.4997,-99.5371,16.0
974,7813,29.7229,-98.0742,5.0
975,7815,29.5613,-97.9628,2.0
976,7821,29.489150000000002,-98.45644999999999,18.0
977,7822,29.4208,-98.55449999999999,208.0
978,7823,29.43755,-98.55525,73.0
979,7825,29.557949999999998,-98.5761,21.0
980,7826,29.4375,-98.4616,12.0
981,7840,27.7683,-97.4013,45.0
982,7841,27.704733333333337,-97.36880000000001,45.0
983,7850,26.1771,-98.252,34.0
984,7852,25.9527,-97.49365,10.0
985,7853,26.2792,-98.1832,12.0
986,7855,26.1951,-97.689,28.0
987,7861,30.5052,-97.8203,2.0
988,7866,30.5145,-97.668,24.0
989,7868,30.5083,-97.6789,26.0
990,7870,30.267899999999997,-97.74933333333333,157.0
991,7872,30.3085,-97.6849,18.0
992,7875,30.3764,-97.7078,21.0
993,7910,35.1977,-101.8949,70.0
994,7941,33.5857,-101.8832,123.0
995,7960,32.4301,-99.7464,27.0
996,7970,31.9896,-102.0626,11.0
997,7976,31.81155,-102.35329999999999,41.0
998,7990,31.77185,-106.46180000000001,83.0
999,7991,31.8925,-106.5426,3.0
1000,7992,31.8014,-106.41135,46.0
1001,8404,40.74185,-111.9105,10.0
1002,8405,40.3134,-111.6953,3.0
1003,8410,40.7084,-111.87655000000001,127.0
1004,8411,40.7658,-111.8364,47.0
1005,8413,40.7727,-111.8385,67.0
1006,8440,41.181650000000005,-111.9649,38.0
1007,8460,40.2607,-111.6549,56.0
1008,8465,40.0449,-111.7321,5.0
1009,8479,37.0831,-113.5581,36.0
1010,2017,39.1821,-77.5359,6.0
1011,2019,38.9615,-77.3418,21.0
1012,2204,38.8635,-77.1939,124.0
1013,2206,38.6947,-77.1433,1.0
1014,2220,38.8836,-77.1395,9.0
1015,2230,38.7869,-77.10415,15.0
1016,2240,38.2738,-77.47265,24.0
1017,2260,39.1676,-78.1686,18.0
1018,2290,38.0401,-78.4851,69.0
1019,2293,38.0964,-78.9929,5.0
1020,2306,37.4126,-76.5464,1.0
1021,2311,37.5753,-77.48565,7.0
1022,2318,37.295500000000004,-76.7479,6.0
1023,2322,37.520700000000005,-77.47413333333333,77.0
1024,2323,37.5133,-77.5646,12.0
1025,2324,37.5242,-77.4932,1.0
1026,2329,37.5858,-77.4888,97.0
1027,2332,36.7352,-76.2384,13.0
1028,2341,37.7102,-75.7528,4.0
1029,2343,36.8544,-76.4664,8.0
1030,2345,36.78115,-76.0298,32.0
1031,2350,36.87863333333333,-76.2674,90.0
1032,2360,37.0856,-76.4893,39.0
1033,2366,37.0462,-76.4096,10.0
1034,2370,36.8358,-76.32114999999999,10.0
1035,2386,37.2876,-77.295,7.0
1036,2401,37.2327,-79.9463,83.0
1037,2406,37.2563,-80.4347,1.0
1038,2415,37.2853,-80.0692,4.0
1039,2450,37.353,-79.1557,29.0
1040,0540,44.484,-73.2199,46.0
1041,9800,47.41523333333333,-122.2614,23.0
1042,9802,47.666349999999994,-122.16884999999999,11.0
1043,9805,47.4648,-122.2075,16.0
1044,9810,47.60273333333333,-122.31356666666666,184.0
1045,9811,47.6062,-122.3321,8.0
1046,9812,47.608900000000006,-122.31885,14.0
1047,9813,47.7377,-122.3431,10.0
1048,9816,47.4511,-122.353,4.0
1049,9819,47.6564,-122.3048,9.0
1050,9820,47.9884,-122.2006,57.0
1051,9822,48.749,-122.4887,14.0
1052,9831,47.6019,-122.6299,11.0
1053,9837,47.1991,-122.3151,22.0
1054,9840,47.2484,-122.4643,55.0
1055,9841,47.2529,-122.4443,65.0
1056,9850,47.1042,-122.87,41.0
1057,9863,46.1514,-122.9634,2.0
1058,9866,45.6231,-122.5767,42.0
1059,9880,47.4253,-120.3273,8.0
1060,9890,46.5934,-120.5311,12.0
1061,9920,47.6739,-117.4022,109.0
1062,9921,47.6536,-117.4317,15.0
1063,9933,46.156,-119.264,5.0
1064,9935,46.2522,-119.288,19.0
1065,5302,43.3231,-87.9521,6.0
1066,5304,43.0668,-88.1469,5.0
1067,5305,43.1602,-88.1128,2.0
1068,5306,43.1095,-88.4862,10.0
1069,5315,42.5293,-87.8855,11.0
1070,5318,42.9993,-88.2196,17.0
1071,5321,43.052166666666665,-87.93463333333334,132.0
1072,5322,43.0493,-88.0414,134.0
1073,5340,42.7161,-87.8233,10.0
1074,5354,42.7294,-89.0301,25.0
1075,5357,43.2956,-89.7452,1.0
1076,5371,43.0653,-89.4,42.0
1077,5379,43.0696,-89.4239,97.0
